城市,日期,累积确诊人数,累积治愈人数,累积死亡人数
浙江-省十里丰监狱,2020/6/3,36,36,0
浙江-省十里丰监狱,2020/6/4,36,36,0
浙江-省十里丰监狱,2020/6/5,36,36,0
浙江-省十里丰监狱,2020/6/6,36,36,0
浙江-省十里丰监狱,2020/6/7,36,36,0
浙江-省十里丰监狱,2020/6/8,36,36,0
浙江-省十里丰监狱,2020/6/9,36,36,0
浙江-省十里丰监狱,2020/6/10,36,36,0
浙江-省十里丰监狱,2020/6/11,36,36,0
浙江-省十里丰监狱,2020/6/12,36,36,0
浙江-省十里丰监狱,2020/6/13,36,36,0
浙江-省十里丰监狱,2020/6/14,36,36,0
浙江-省十里丰监狱,2020/6/15,36,36,0
浙江-省十里丰监狱,2020/6/16,36,36,0
浙江-省十里丰监狱,2020/6/17,36,36,0
浙江-省十里丰监狱,2020/6/18,36,36,0
浙江-省十里丰监狱,2020/6/19,36,36,0
浙江-省十里丰监狱,2020/6/20,36,36,0
浙江-省十里丰监狱,2020/6/21,36,36,0
浙江-省十里丰监狱,2020/6/22,36,36,0
浙江-省十里丰监狱,2020/6/23,36,36,0
浙江-省十里丰监狱,2020/6/24,36,36,0
浙江-省十里丰监狱,2020/6/25,36,36,0
浙江-省十里丰监狱,2020/6/26,36,36,0
浙江-省十里丰监狱,2020/6/27,36,36,0
浙江-省十里丰监狱,2020/6/28,36,36,0
浙江-省十里丰监狱,2020/6/29,36,36,0
浙江-省十里丰监狱,2020/6/30,36,36,0
毕节,2020/1/29,1,0,0
毕节,2020/1/30,1,0,0
毕节,2020/1/31,3,0,0
毕节,2020/2/1,4,0,0
毕节,2020/2/2,4,0,0
毕节,2020/2/3,8,0,0
毕节,2020/2/4,11,0,0
毕节,2020/2/5,13,0,0
毕节,2020/2/6,13,0,0
毕节,2020/2/7,21,0,0
毕节,2020/2/8,21,0,0
毕节,2020/2/9,21,0,0
毕节,2020/2/10,21,0,0
毕节,2020/2/11,22,2,0
毕节,2020/2/12,22,2,0
毕节,2020/2/13,23,4,0
毕节,2020/2/14,23,5,0
毕节,2020/2/15,23,6,0
毕节,2020/2/16,23,7,0
毕节,2020/2/17,23,10,0
毕节,2020/2/18,23,10,0
毕节,2020/2/19,23,10,0
毕节,2020/2/20,23,10,0
毕节,2020/2/21,23,13,0
毕节,2020/2/22,23,13,0
毕节,2020/2/23,23,14,0
毕节,2020/2/24,23,14,0
毕节,2020/2/25,23,15,0
毕节,2020/2/26,23,15,0
毕节,2020/2/27,23,15,0
毕节,2020/2/28,23,15,0
毕节,2020/2/29,23,15,0
毕节,2020/3/1,23,16,0
毕节,2020/3/2,23,16,0
毕节,2020/3/3,23,16,0
毕节,2020/3/4,23,16,0
毕节,2020/3/5,23,16,0
毕节,2020/3/6,23,16,0
毕节,2020/3/7,23,17,0
毕节,2020/3/8,23,19,0
毕节,2020/3/9,23,20,0
毕节,2020/3/10,23,21,0
毕节,2020/3/11,23,21,0
毕节,2020/3/12,23,23,0
毕节,2020/3/13,23,23,0
毕节,2020/3/14,23,23,0
毕节,2020/3/15,23,23,0
毕节,2020/3/16,23,23,0
毕节,2020/3/17,23,23,0
毕节,2020/3/18,23,23,0
毕节,2020/3/19,23,23,0
毕节,2020/3/20,23,23,0
毕节,2020/3/21,23,23,0
毕节,2020/3/22,23,23,0
毕节,2020/3/23,23,23,0
毕节,2020/3/24,23,23,0
毕节,2020/3/25,23,23,0
毕节,2020/3/26,23,23,0
毕节,2020/3/27,23,23,0
毕节,2020/3/28,23,23,0
毕节,2020/3/29,23,23,0
毕节,2020/3/30,23,23,0
毕节,2020/3/31,23,23,0
毕节,2020/4/1,23,23,0
毕节,2020/4/2,23,23,0
毕节,2020/4/3,23,23,0
毕节,2020/4/4,23,23,0
毕节,2020/4/5,23,23,0
毕节,2020/4/6,23,23,0
毕节,2020/4/7,23,23,0
毕节,2020/4/8,23,23,0
毕节,2020/4/9,23,23,0
毕节,2020/4/10,23,23,0
毕节,2020/4/11,23,23,0
毕节,2020/4/12,23,23,0
毕节,2020/4/13,23,23,0
毕节,2020/4/14,23,23,0
毕节,2020/4/15,23,23,0
毕节,2020/4/16,23,23,0
毕节,2020/4/17,23,23,0
毕节,2020/4/18,23,23,0
毕节,2020/4/19,23,23,0
毕节,2020/4/20,23,23,0
毕节,2020/4/21,23,23,0
毕节,2020/4/22,23,23,0
毕节,2020/4/23,23,23,0
毕节,2020/4/24,23,23,0
毕节,2020/4/25,23,23,0
毕节,2020/4/26,23,23,0
毕节,2020/4/27,23,23,0
毕节,2020/4/28,23,23,0
毕节,2020/4/29,23,23,0
毕节,2020/4/30,23,23,0
毕节,2020/5/1,23,23,0
毕节,2020/5/2,23,23,0
毕节,2020/5/3,23,23,0
毕节,2020/5/4,23,23,0
毕节,2020/5/5,23,23,0
毕节,2020/5/6,23,23,0
毕节,2020/5/7,23,23,0
毕节,2020/5/8,23,23,0
毕节,2020/5/9,23,23,0
毕节,2020/5/10,23,23,0
毕节,2020/5/11,23,23,0
毕节,2020/5/12,23,23,0
毕节,2020/5/13,23,23,0
毕节,2020/5/14,23,23,0
毕节,2020/5/15,23,23,0
毕节,2020/5/16,23,23,0
毕节,2020/5/17,23,23,0
毕节,2020/5/18,23,23,0
毕节,2020/5/19,23,23,0
毕节,2020/5/20,23,23,0
毕节,2020/5/21,23,23,0
毕节,2020/5/22,23,23,0
毕节,2020/5/23,23,23,0
毕节,2020/5/24,23,23,0
毕节,2020/5/25,23,23,0
毕节,2020/5/26,23,23,0
毕节,2020/5/27,23,23,0
毕节,2020/5/28,23,23,0
毕节,2020/5/29,23,23,0
毕节,2020/5/30,23,23,0
毕节,2020/5/31,23,23,0
毕节,2020/6/1,23,23,0
毕节,2020/6/2,23,23,0
毕节,2020/6/3,23,23,0
毕节,2020/6/4,23,23,0
毕节,2020/6/5,23,23,0
毕节,2020/6/6,23,23,0
毕节,2020/6/7,23,23,0
毕节,2020/6/8,23,23,0
毕节,2020/6/9,23,23,0
毕节,2020/6/10,23,23,0
毕节,2020/6/11,23,23,0
毕节,2020/6/12,23,23,0
毕节,2020/6/13,23,23,0
毕节,2020/6/14,23,23,0
毕节,2020/6/15,23,23,0
毕节,2020/6/16,23,23,0
毕节,2020/6/17,23,23,0
毕节,2020/6/18,23,23,0
毕节,2020/6/19,23,23,0
毕节,2020/6/20,23,23,0
毕节,2020/6/21,23,23,0
毕节,2020/6/22,23,23,0
毕节,2020/6/23,23,23,0
毕节,2020/6/24,23,23,0
毕节,2020/6/25,23,23,0
毕节,2020/6/26,23,23,0
毕节,2020/6/27,23,23,0
毕节,2020/6/28,23,23,0
毕节,2020/6/29,23,23,0
毕节,2020/6/30,23,23,0
阳江,2020/1/23,3,0,0
阳江,2020/1/24,5,0,0
阳江,2020/1/25,6,0,0
阳江,2020/1/26,8,0,0
阳江,2020/1/27,8,0,0
阳江,2020/1/28,10,0,0
阳江,2020/1/29,10,0,0
阳江,2020/1/30,10,0,0
阳江,2020/1/31,10,0,0
阳江,2020/2/1,10,0,0
阳江,2020/2/2,10,0,0
阳江,2020/2/3,12,0,0
阳江,2020/2/4,12,0,0
阳江,2020/2/5,13,0,0
阳江,2020/2/6,13,0,0
阳江,2020/2/7,13,1,0
阳江,2020/2/8,13,1,0
阳江,2020/2/9,13,1,0
阳江,2020/2/10,13,1,0
阳江,2020/2/11,13,1,0
阳江,2020/2/12,13,5,0
阳江,2020/2/13,13,5,0
阳江,2020/2/14,13,5,0
阳江,2020/2/15,13,7,0
阳江,2020/2/16,13,7,0
阳江,2020/2/17,13,9,0
阳江,2020/2/18,13,9,0
阳江,2020/2/19,13,9,0
阳江,2020/2/20,13,10,0
阳江,2020/2/21,13,10,0
阳江,2020/2/22,13,10,0
阳江,2020/2/23,14,10,0
阳江,2020/2/24,14,10,0
阳江,2020/2/25,14,10,0
阳江,2020/2/26,14,10,0
阳江,2020/2/27,14,10,0
阳江,2020/2/28,14,11,0
阳江,2020/2/29,14,11,0
阳江,2020/3/1,14,11,0
阳江,2020/3/2,14,11,0
阳江,2020/3/3,14,11,0
阳江,2020/3/4,14,11,0
阳江,2020/3/5,14,11,0
阳江,2020/3/6,14,14,0
阳江,2020/3/7,14,14,0
阳江,2020/3/8,14,14,0
阳江,2020/3/9,14,14,0
阳江,2020/3/10,14,14,0
阳江,2020/3/11,14,14,0
阳江,2020/3/12,14,14,0
阳江,2020/3/13,14,14,0
阳江,2020/3/14,14,14,0
阳江,2020/3/15,14,14,0
阳江,2020/3/16,14,14,0
阳江,2020/3/17,14,14,0
阳江,2020/3/18,14,14,0
阳江,2020/3/19,14,14,0
阳江,2020/3/20,14,14,0
阳江,2020/3/21,14,14,0
阳江,2020/3/22,14,14,0
阳江,2020/3/23,14,14,0
阳江,2020/3/24,14,14,0
阳江,2020/3/25,14,14,0
阳江,2020/3/26,14,14,0
阳江,2020/3/27,14,14,0
阳江,2020/3/28,14,14,0
阳江,2020/3/29,14,14,0
阳江,2020/3/30,14,14,0
阳江,2020/3/31,14,14,0
阳江,2020/4/1,14,14,0
阳江,2020/4/2,14,14,0
阳江,2020/4/3,14,14,0
阳江,2020/4/4,14,14,0
阳江,2020/4/5,14,14,0
阳江,2020/4/6,14,14,0
阳江,2020/4/7,14,14,0
阳江,2020/4/8,14,14,0
阳江,2020/4/9,14,14,0
阳江,2020/4/10,14,14,0
阳江,2020/4/11,14,14,0
阳江,2020/4/12,14,14,0
阳江,2020/4/13,14,14,0
阳江,2020/4/14,14,14,0
阳江,2020/4/15,14,14,0
阳江,2020/4/16,14,14,0
阳江,2020/4/17,14,14,0
阳江,2020/4/18,14,14,0
阳江,2020/4/19,14,14,0
阳江,2020/4/20,14,14,0
阳江,2020/4/21,14,14,0
阳江,2020/4/22,14,14,0
阳江,2020/4/23,14,14,0
阳江,2020/4/24,14,14,0
阳江,2020/4/25,14,14,0
阳江,2020/4/26,14,14,0
阳江,2020/4/27,14,14,0
阳江,2020/4/28,14,14,0
阳江,2020/4/29,14,14,0
阳江,2020/4/30,14,14,0
阳江,2020/5/1,14,14,0
阳江,2020/5/2,14,14,0
阳江,2020/5/3,14,14,0
阳江,2020/5/4,14,14,0
阳江,2020/5/5,14,14,0
阳江,2020/5/6,14,14,0
阳江,2020/5/7,14,14,0
阳江,2020/5/8,14,14,0
阳江,2020/5/9,14,14,0
阳江,2020/5/10,14,14,0
阳江,2020/5/11,14,14,0
阳江,2020/5/12,14,14,0
阳江,2020/5/13,14,14,0
阳江,2020/5/14,14,14,0
阳江,2020/5/15,14,14,0
阳江,2020/5/16,14,14,0
阳江,2020/5/17,14,14,0
阳江,2020/5/18,14,14,0
阳江,2020/5/19,14,14,0
阳江,2020/5/20,14,14,0
阳江,2020/5/21,14,14,0
阳江,2020/5/22,14,14,0
阳江,2020/5/23,14,14,0
阳江,2020/5/24,14,14,0
阳江,2020/5/25,14,14,0
阳江,2020/5/26,14,14,0
阳江,2020/5/27,14,14,0
阳江,2020/5/28,14,14,0
阳江,2020/5/29,14,14,0
阳江,2020/5/30,14,14,0
阳江,2020/5/31,14,14,0
阳江,2020/6/1,14,14,0
阳江,2020/6/2,14,14,0
阳江,2020/6/3,14,14,0
阳江,2020/6/4,14,14,0
阳江,2020/6/5,14,14,0
阳江,2020/6/6,14,14,0
阳江,2020/6/7,14,14,0
阳江,2020/6/8,14,14,0
阳江,2020/6/9,14,14,0
阳江,2020/6/10,14,14,0
阳江,2020/6/11,14,14,0
阳江,2020/6/12,14,14,0
阳江,2020/6/13,14,14,0
阳江,2020/6/14,14,14,0
阳江,2020/6/15,14,14,0
阳江,2020/6/16,14,14,0
阳江,2020/6/17,14,14,0
阳江,2020/6/18,14,14,0
阳江,2020/6/19,14,14,0
阳江,2020/6/20,14,14,0
阳江,2020/6/21,14,14,0
阳江,2020/6/22,14,14,0
阳江,2020/6/23,14,14,0
阳江,2020/6/24,14,14,0
阳江,2020/6/25,14,14,0
阳江,2020/6/26,14,14,0
阳江,2020/6/27,14,14,0
阳江,2020/6/28,14,14,0
阳江,2020/6/29,14,14,0
阳江,2020/6/30,14,14,0
吕梁,2020/1/26,1,0,0
吕梁,2020/1/27,3,0,0
吕梁,2020/1/28,3,0,0
吕梁,2020/1/29,4,0,0
吕梁,2020/1/30,5,0,0
吕梁,2020/1/31,5,0,0
吕梁,2020/2/1,5,0,0
吕梁,2020/2/2,5,0,0
吕梁,2020/2/3,5,0,0
吕梁,2020/2/4,5,0,0
吕梁,2020/2/5,6,1,0
吕梁,2020/2/6,6,3,0
吕梁,2020/2/7,6,3,0
吕梁,2020/2/8,6,3,0
吕梁,2020/2/9,6,3,0
吕梁,2020/2/10,6,3,0
吕梁,2020/2/11,6,5,0
吕梁,2020/2/12,6,5,0
吕梁,2020/2/13,6,5,0
吕梁,2020/2/14,6,5,0
吕梁,2020/2/15,6,6,0
吕梁,2020/2/16,6,6,0
吕梁,2020/2/17,6,6,0
吕梁,2020/2/18,6,6,0
吕梁,2020/2/19,6,6,0
吕梁,2020/2/20,6,6,0
吕梁,2020/2/21,6,6,0
吕梁,2020/2/22,6,6,0
吕梁,2020/2/23,6,6,0
吕梁,2020/2/24,6,6,0
吕梁,2020/2/25,6,6,0
吕梁,2020/2/26,6,6,0
吕梁,2020/2/27,6,6,0
吕梁,2020/2/28,6,6,0
吕梁,2020/2/29,6,6,0
吕梁,2020/3/1,6,6,0
吕梁,2020/3/2,6,6,0
吕梁,2020/3/3,6,6,0
吕梁,2020/3/4,6,6,0
吕梁,2020/3/5,6,6,0
吕梁,2020/3/6,6,6,0
吕梁,2020/3/7,6,6,0
吕梁,2020/3/8,6,6,0
吕梁,2020/3/9,6,6,0
吕梁,2020/3/10,6,6,0
吕梁,2020/3/11,6,6,0
吕梁,2020/3/12,6,6,0
吕梁,2020/3/13,6,6,0
吕梁,2020/3/14,6,6,0
吕梁,2020/3/15,6,6,0
吕梁,2020/3/16,6,6,0
吕梁,2020/3/17,6,6,0
吕梁,2020/3/18,6,6,0
吕梁,2020/3/19,6,6,0
吕梁,2020/3/20,6,6,0
吕梁,2020/3/21,6,6,0
吕梁,2020/3/22,6,6,0
吕梁,2020/3/23,6,6,0
吕梁,2020/3/24,6,6,0
吕梁,2020/3/25,6,6,0
吕梁,2020/3/26,6,6,0
吕梁,2020/3/27,6,6,0
吕梁,2020/3/28,6,6,0
吕梁,2020/3/29,6,6,0
吕梁,2020/3/30,6,6,0
吕梁,2020/3/31,6,6,0
吕梁,2020/4/1,6,6,0
吕梁,2020/4/2,6,6,0
吕梁,2020/4/3,6,6,0
吕梁,2020/4/4,6,6,0
吕梁,2020/4/5,6,6,0
吕梁,2020/4/6,6,6,0
吕梁,2020/4/7,6,6,0
吕梁,2020/4/8,6,6,0
吕梁,2020/4/9,6,6,0
吕梁,2020/4/10,6,6,0
吕梁,2020/4/11,6,6,0
吕梁,2020/4/12,6,6,0
吕梁,2020/4/13,6,6,0
吕梁,2020/4/14,6,6,0
吕梁,2020/4/15,6,6,0
吕梁,2020/4/16,6,6,0
吕梁,2020/4/17,6,6,0
吕梁,2020/4/18,6,6,0
吕梁,2020/4/19,6,6,0
吕梁,2020/4/20,6,6,0
吕梁,2020/4/21,6,6,0
吕梁,2020/4/22,6,6,0
吕梁,2020/4/23,6,6,0
吕梁,2020/4/24,6,6,0
吕梁,2020/4/25,6,6,0
吕梁,2020/4/26,6,6,0
吕梁,2020/4/27,6,6,0
吕梁,2020/4/28,6,6,0
吕梁,2020/4/29,6,6,0
吕梁,2020/4/30,6,6,0
吕梁,2020/5/1,6,6,0
吕梁,2020/5/2,6,6,0
吕梁,2020/5/3,6,6,0
吕梁,2020/5/4,6,6,0
吕梁,2020/5/5,6,6,0
吕梁,2020/5/6,6,6,0
吕梁,2020/5/7,6,6,0
吕梁,2020/5/8,6,6,0
吕梁,2020/5/9,6,6,0
吕梁,2020/5/10,6,6,0
吕梁,2020/5/11,6,6,0
吕梁,2020/5/12,6,6,0
吕梁,2020/5/13,6,6,0
吕梁,2020/5/14,6,6,0
吕梁,2020/5/15,6,6,0
吕梁,2020/5/16,6,6,0
吕梁,2020/5/17,6,6,0
吕梁,2020/5/18,6,6,0
吕梁,2020/5/19,6,6,0
吕梁,2020/5/20,6,6,0
吕梁,2020/5/21,6,6,0
吕梁,2020/5/22,6,6,0
吕梁,2020/5/23,6,6,0
吕梁,2020/5/24,6,6,0
吕梁,2020/5/25,6,6,0
吕梁,2020/5/26,6,6,0
吕梁,2020/5/27,6,6,0
吕梁,2020/5/28,6,6,0
吕梁,2020/5/29,6,6,0
吕梁,2020/5/30,6,6,0
吕梁,2020/5/31,6,6,0
吕梁,2020/6/1,6,6,0
吕梁,2020/6/2,6,6,0
吕梁,2020/6/3,6,6,0
吕梁,2020/6/4,6,6,0
吕梁,2020/6/5,6,6,0
吕梁,2020/6/6,6,6,0
吕梁,2020/6/7,6,6,0
吕梁,2020/6/8,6,6,0
吕梁,2020/6/9,6,6,0
吕梁,2020/6/10,6,6,0
吕梁,2020/6/11,6,6,0
吕梁,2020/6/12,6,6,0
吕梁,2020/6/13,6,6,0
吕梁,2020/6/14,6,6,0
吕梁,2020/6/15,6,6,0
吕梁,2020/6/16,6,6,0
吕梁,2020/6/17,6,6,0
吕梁,2020/6/18,6,6,0
吕梁,2020/6/19,6,6,0
吕梁,2020/6/20,6,6,0
吕梁,2020/6/21,6,6,0
吕梁,2020/6/22,6,6,0
吕梁,2020/6/23,6,6,0
吕梁,2020/6/24,6,6,0
吕梁,2020/6/25,6,6,0
吕梁,2020/6/26,6,6,0
吕梁,2020/6/27,6,6,0
吕梁,2020/6/28,6,6,0
吕梁,2020/6/29,6,6,0
吕梁,2020/6/30,6,6,0
齐齐哈尔,2020/1/25,1,0,0
齐齐哈尔,2020/1/26,1,0,0
齐齐哈尔,2020/1/27,2,0,0
齐齐哈尔,2020/1/28,3,0,0
齐齐哈尔,2020/1/29,3,0,0
齐齐哈尔,2020/1/30,3,0,0
齐齐哈尔,2020/1/31,3,0,0
齐齐哈尔,2020/2/1,3,0,0
齐齐哈尔,2020/2/2,3,0,0
齐齐哈尔,2020/2/3,6,0,0
齐齐哈尔,2020/2/4,20,0,0
齐齐哈尔,2020/2/5,26,0,0
齐齐哈尔,2020/2/6,27,0,0
齐齐哈尔,2020/2/7,27,0,0
齐齐哈尔,2020/2/8,27,0,0
齐齐哈尔,2020/2/9,30,0,1
齐齐哈尔,2020/2/10,32,0,1
齐齐哈尔,2020/2/11,33,1,1
齐齐哈尔,2020/2/12,33,4,1
齐齐哈尔,2020/2/13,36,8,1
齐齐哈尔,2020/2/14,36,8,1
齐齐哈尔,2020/2/15,38,8,1
齐齐哈尔,2020/2/16,42,10,1
齐齐哈尔,2020/2/17,43,10,1
齐齐哈尔,2020/2/18,43,10,1
齐齐哈尔,2020/2/19,43,11,1
齐齐哈尔,2020/2/20,43,16,1
齐齐哈尔,2020/2/21,43,22,1
齐齐哈尔,2020/2/22,43,23,1
齐齐哈尔,2020/2/23,43,24,1
齐齐哈尔,2020/2/24,43,26,1
齐齐哈尔,2020/2/25,43,26,1
齐齐哈尔,2020/2/26,43,28,1
齐齐哈尔,2020/2/27,43,33,1
齐齐哈尔,2020/2/28,43,33,1
齐齐哈尔,2020/2/29,43,33,1
齐齐哈尔,2020/3/1,43,33,1
齐齐哈尔,2020/3/2,43,35,1
齐齐哈尔,2020/3/3,43,36,1
齐齐哈尔,2020/3/4,43,36,1
齐齐哈尔,2020/3/5,43,36,1
齐齐哈尔,2020/3/6,43,36,1
齐齐哈尔,2020/3/7,43,36,1
齐齐哈尔,2020/3/8,43,38,1
齐齐哈尔,2020/3/9,43,40,1
齐齐哈尔,2020/3/10,43,40,1
齐齐哈尔,2020/3/11,43,40,1
齐齐哈尔,2020/3/12,43,40,1
齐齐哈尔,2020/3/13,43,40,1
齐齐哈尔,2020/3/14,43,40,1
齐齐哈尔,2020/3/15,43,40,1
齐齐哈尔,2020/3/16,43,40,1
齐齐哈尔,2020/3/17,43,40,1
齐齐哈尔,2020/3/18,43,41,1
齐齐哈尔,2020/3/19,43,41,1
齐齐哈尔,2020/3/20,43,41,1
齐齐哈尔,2020/3/21,43,41,1
齐齐哈尔,2020/3/22,43,41,1
齐齐哈尔,2020/3/23,43,41,1
齐齐哈尔,2020/3/24,43,41,1
齐齐哈尔,2020/3/25,43,42,1
齐齐哈尔,2020/3/26,43,42,1
齐齐哈尔,2020/3/27,43,42,1
齐齐哈尔,2020/3/28,43,42,1
齐齐哈尔,2020/3/29,43,42,1
齐齐哈尔,2020/3/30,43,42,1
齐齐哈尔,2020/3/31,43,42,1
齐齐哈尔,2020/4/1,43,42,1
齐齐哈尔,2020/4/2,43,42,1
齐齐哈尔,2020/4/3,43,42,1
齐齐哈尔,2020/4/4,43,42,1
齐齐哈尔,2020/4/5,43,42,1
齐齐哈尔,2020/4/6,43,42,1
齐齐哈尔,2020/4/7,43,42,1
齐齐哈尔,2020/4/8,43,42,1
齐齐哈尔,2020/4/9,43,42,1
齐齐哈尔,2020/4/10,43,42,1
齐齐哈尔,2020/4/11,43,42,1
齐齐哈尔,2020/4/12,43,42,1
齐齐哈尔,2020/4/13,43,42,1
齐齐哈尔,2020/4/14,43,42,1
齐齐哈尔,2020/4/15,43,42,1
齐齐哈尔,2020/4/16,43,42,1
齐齐哈尔,2020/4/17,43,42,1
齐齐哈尔,2020/4/18,43,42,1
齐齐哈尔,2020/4/19,43,42,1
齐齐哈尔,2020/4/20,43,42,1
齐齐哈尔,2020/4/21,43,42,1
齐齐哈尔,2020/4/22,43,42,1
齐齐哈尔,2020/4/23,43,42,1
齐齐哈尔,2020/4/24,43,42,1
齐齐哈尔,2020/4/25,43,42,1
齐齐哈尔,2020/4/26,43,42,1
齐齐哈尔,2020/4/27,43,42,1
齐齐哈尔,2020/4/28,43,42,1
齐齐哈尔,2020/4/29,43,42,1
齐齐哈尔,2020/4/30,43,42,1
齐齐哈尔,2020/5/1,43,42,1
齐齐哈尔,2020/5/2,43,42,1
齐齐哈尔,2020/5/3,43,42,1
齐齐哈尔,2020/5/4,43,42,1
齐齐哈尔,2020/5/5,43,42,1
齐齐哈尔,2020/5/6,43,42,1
齐齐哈尔,2020/5/7,43,42,1
齐齐哈尔,2020/5/8,43,42,1
齐齐哈尔,2020/5/9,43,42,1
齐齐哈尔,2020/5/10,43,42,1
齐齐哈尔,2020/5/11,43,42,1
齐齐哈尔,2020/5/12,43,42,1
齐齐哈尔,2020/5/13,43,42,1
齐齐哈尔,2020/5/14,43,42,1
齐齐哈尔,2020/5/15,43,42,1
齐齐哈尔,2020/5/16,43,42,1
齐齐哈尔,2020/5/17,43,42,1
齐齐哈尔,2020/5/18,43,42,1
齐齐哈尔,2020/5/19,43,42,1
齐齐哈尔,2020/5/20,43,42,1
齐齐哈尔,2020/5/21,43,42,1
齐齐哈尔,2020/5/22,43,42,1
齐齐哈尔,2020/5/23,43,42,1
齐齐哈尔,2020/5/24,43,42,1
齐齐哈尔,2020/5/25,43,42,1
齐齐哈尔,2020/5/26,43,42,1
齐齐哈尔,2020/5/27,43,42,1
齐齐哈尔,2020/5/28,43,42,1
齐齐哈尔,2020/5/29,43,42,1
齐齐哈尔,2020/5/30,43,42,1
齐齐哈尔,2020/5/31,43,42,1
齐齐哈尔,2020/6/1,43,42,1
齐齐哈尔,2020/6/2,43,42,1
齐齐哈尔,2020/6/3,43,42,1
齐齐哈尔,2020/6/4,43,42,1
齐齐哈尔,2020/6/5,43,42,1
齐齐哈尔,2020/6/6,43,42,1
齐齐哈尔,2020/6/7,43,42,1
齐齐哈尔,2020/6/8,43,42,1
齐齐哈尔,2020/6/9,43,42,1
齐齐哈尔,2020/6/10,43,42,1
齐齐哈尔,2020/6/11,43,42,1
齐齐哈尔,2020/6/12,43,42,1
齐齐哈尔,2020/6/13,43,42,1
齐齐哈尔,2020/6/14,43,42,1
齐齐哈尔,2020/6/15,43,42,1
齐齐哈尔,2020/6/16,43,42,1
齐齐哈尔,2020/6/17,43,42,1
齐齐哈尔,2020/6/18,43,42,1
齐齐哈尔,2020/6/19,43,42,1
齐齐哈尔,2020/6/20,43,42,1
齐齐哈尔,2020/6/21,43,42,1
齐齐哈尔,2020/6/22,43,42,1
齐齐哈尔,2020/6/23,43,42,1
齐齐哈尔,2020/6/24,43,42,1
齐齐哈尔,2020/6/25,43,42,1
齐齐哈尔,2020/6/26,43,42,1
齐齐哈尔,2020/6/27,43,42,1
齐齐哈尔,2020/6/28,43,42,1
齐齐哈尔,2020/6/29,43,42,1
齐齐哈尔,2020/6/30,43,42,1
株洲,2020/1/23,1,0,0
株洲,2020/1/24,1,0,0
株洲,2020/1/25,3,0,0
株洲,2020/1/26,5,0,0
株洲,2020/1/27,7,0,0
株洲,2020/1/28,13,0,0
株洲,2020/1/29,18,0,0
株洲,2020/1/30,19,0,0
株洲,2020/1/31,22,0,0
株洲,2020/2/1,25,0,0
株洲,2020/2/2,26,1,0
株洲,2020/2/3,34,1,0
株洲,2020/2/4,38,2,0
株洲,2020/2/5,41,2,0
株洲,2020/2/6,46,7,0
株洲,2020/2/7,48,8,0
株洲,2020/2/8,58,9,0
株洲,2020/2/9,61,10,0
株洲,2020/2/10,68,11,0
株洲,2020/2/11,71,12,0
株洲,2020/2/12,75,14,0
株洲,2020/2/13,77,21,0
株洲,2020/2/14,78,23,0
株洲,2020/2/15,78,29,0
株洲,2020/2/16,78,33,0
株洲,2020/2/17,78,35,0
株洲,2020/2/18,78,37,0
株洲,2020/2/19,78,40,0
株洲,2020/2/20,78,46,0
株洲,2020/2/21,79,47,0
株洲,2020/2/22,80,47,0
株洲,2020/2/23,80,50,0
株洲,2020/2/24,80,52,0
株洲,2020/2/25,80,54,0
株洲,2020/2/26,80,56,0
株洲,2020/2/27,80,56,0
株洲,2020/2/28,80,62,0
株洲,2020/2/29,80,62,0
株洲,2020/3/1,80,69,0
株洲,2020/3/2,80,69,0
株洲,2020/3/3,80,70,0
株洲,2020/3/4,80,73,0
株洲,2020/3/5,80,73,0
株洲,2020/3/6,80,74,0
株洲,2020/3/7,80,74,0
株洲,2020/3/8,80,76,0
株洲,2020/3/9,80,77,0
株洲,2020/3/10,80,77,0
株洲,2020/3/11,80,77,0
株洲,2020/3/12,80,78,0
株洲,2020/3/13,80,79,0
株洲,2020/3/14,80,80,0
株洲,2020/3/15,80,80,0
株洲,2020/3/16,80,80,0
株洲,2020/3/17,80,80,0
株洲,2020/3/18,80,80,0
株洲,2020/3/19,80,80,0
株洲,2020/3/20,80,80,0
株洲,2020/3/21,80,80,0
株洲,2020/3/22,80,80,0
株洲,2020/3/23,80,80,0
株洲,2020/3/24,80,80,0
株洲,2020/3/25,80,80,0
株洲,2020/3/26,80,80,0
株洲,2020/3/27,80,80,0
株洲,2020/3/28,80,80,0
株洲,2020/3/29,80,80,0
株洲,2020/3/30,80,80,0
株洲,2020/3/31,80,80,0
株洲,2020/4/1,80,80,0
株洲,2020/4/2,80,80,0
株洲,2020/4/3,80,80,0
株洲,2020/4/4,80,80,0
株洲,2020/4/5,80,80,0
株洲,2020/4/6,80,80,0
株洲,2020/4/7,80,80,0
株洲,2020/4/8,80,80,0
株洲,2020/4/9,80,80,0
株洲,2020/4/10,80,80,0
株洲,2020/4/11,80,80,0
株洲,2020/4/12,80,80,0
株洲,2020/4/13,80,80,0
株洲,2020/4/14,80,80,0
株洲,2020/4/15,80,80,0
株洲,2020/4/16,80,80,0
株洲,2020/4/17,80,80,0
株洲,2020/4/18,80,80,0
株洲,2020/4/19,80,80,0
株洲,2020/4/20,80,80,0
株洲,2020/4/21,80,80,0
株洲,2020/4/22,80,80,0
株洲,2020/4/23,80,80,0
株洲,2020/4/24,80,80,0
株洲,2020/4/25,80,80,0
